species_pair,ARG,CAZyme,Virulence
32_1-92_1,0,0,0
32_1-94_1,0,0,0
32_1-96_1,0,0,0
32_1-97_1,0,0,0
32_1-99_2,0,0,0
32_1-9_2,0,0,0
330_1-332_1,0,0,0
330_1-333_1,0,0,0
330_1-334_1,0,0,0
330_1-334_3,0,0,0
330_1-335_1,0,0,0
330_1-336_1,0,0,0
330_1-338_1,0,0,0
330_1-34_1,0,0,0
330_1-36_1,0,0,0
330_1-37_1,0,0,0
330_1-39_2,0,0,0
330_1-39_5,0,0,0
330_1-40_1,0,0,0
330_1-42_1,0,0,0
330_1-42_2,0,0,0
330_1-43_1,0,0,0
330_1-44_1,0,0,0
330_1-44_3,0,0,0
330_1-44_4,0,0,0
330_1-44_5,0,0,0
330_1-45_1,0,0,0
330_1-46_1,0,0,0
330_1-47_2,0,0,0
330_1-48_1,0,0,0
330_1-48_2,0,0,0
330_1-4_3,0,0,0
330_1-50_1,0,0,0
330_1-52_1,0,0,0
330_1-66_3,0,0,0
330_1-66_4,0,0,0
330_1-66_5,0,0,0
330_1-69_3,0,0,0
330_1-71_1,0,0,0
330_1-72_1,0,0,0
330_1-74_1,0,0,0
330_1-76_2,0,0,0
330_1-77_1,0,0,0
330_1-90_1,0,0,0
330_1-92_1,0,0,0
330_1-94_1,0,0,0
330_1-96_1,0,0,0
330_1-97_1,0,1,0
330_1-99_2,0,0,0
330_1-9_2,0,0,0
331_1-333_1,0,0,0
331_1-335_1,0,0,0
331_1-337_1,0,0,0
331_1-338_1,0,0,0
331_1-44_1,0,0,0
331_1-45_1,0,0,0
331_1-46_1,0,0,0
331_1-48_2,0,0,0
331_1-66_5,0,0,0
331_1-76_2,0,0,0
331_1-80_1,0,0,0
331_1-96_1,0,0,0
332_1-333_1,0,0,0
332_1-334_1,0,0,0
332_1-334_3,0,0,0
332_1-335_1,0,1,0
332_1-336_1,0,0,0
332_1-338_1,0,0,0
332_1-36_1,0,0,0
332_1-39_2,0,0,0
332_1-39_5,0,0,0
332_1-40_1,0,0,0
332_1-42_1,0,0,0
332_1-42_2,0,0,0
332_1-43_1,0,0,0
332_1-44_1,0,0,0
332_1-44_3,0,0,0
332_1-44_4,0,0,0
332_1-45_1,0,0,0
332_1-46_1,0,0,0
332_1-48_2,0,0,0
332_1-4_1,0,0,0
332_1-50_1,0,0,0
332_1-52_1,0,0,0
332_1-66_3,0,0,0
332_1-66_4,0,0,0
332_1-66_5,0,0,0
332_1-90_1,0,0,0
332_1-92_1,0,0,0
332_1-94_1,0,0,0
332_1-96_1,0,0,0
332_1-97_1,0,0,0
333_1-334_1,0,0,0
333_1-334_3,0,0,0
333_1-335_1,0,0,0
333_1-337_1,0,0,0
333_1-338_1,0,0,0
333_1-33_1,0,0,0
333_1-39_2,0,0,0
333_1-39_5,0,0,0
333_1-40_1,0,0,0
333_1-42_2,0,0,0
333_1-43_1,0,0,0
333_1-44_1,0,0,0
333_1-44_3,0,0,0
333_1-45_1,0,0,0
333_1-46_1,0,0,0
333_1-48_2,0,0,0
333_1-4_2,0,0,0
333_1-50_1,0,0,0
333_1-51_1,0,0,0
333_1-52_1,0,0,0
333_1-55_1,0,0,0
333_1-66_5,0,0,0
333_1-68_1,0,0,0
333_1-72_1,0,0,0
333_1-74_1,0,0,0
333_1-76_1,0,0,0
333_1-76_3,0,0,0
333_1-77_2,0,0,0
333_1-78_2,0,0,0
333_1-78_3,0,0,0
333_1-90_1,0,0,0
333_1-96_1,0,0,0
333_1-97_1,0,0,0
334_1-334_2,0,0,0
334_1-334_3,0,1,0
334_1-335_1,0,1,0
334_1-336_1,0,0,0
334_1-338_1,1,1,0
334_1-33_1,0,0,0
334_1-34_1,0,0,0
334_1-36_1,0,0,0
334_1-37_1,0,0,0
334_1-37_2,0,0,0
334_1-38_1,0,0,0
334_1-39_1,0,0,0
334_1-39_2,0,0,0
334_1-39_4,0,0,0
334_1-39_5,0,0,0
334_1-40_1,0,0,0
334_1-42_1,0,0,0
334_1-42_2,0,0,0
334_1-43_1,0,0,0
334_1-44_1,0,0,0
334_1-44_3,0,0,0
334_1-44_4,0,0,0
334_1-44_5,0,0,0
334_1-45_1,0,0,0
334_1-46_1,0,0,0
334_1-47_2,0,0,0
334_1-48_2,0,0,0
334_1-4_3,0,0,0
334_1-50_1,0,0,0
334_1-51_1,0,0,0
334_1-52_1,0,0,0
334_1-66_1,0,0,0
334_1-66_3,1,1,0
334_1-66_4,0,0,0
334_1-66_5,0,0,0
334_1-67_2,0,0,0
334_1-69_1,0,0,0
334_1-69_3,0,0,0
334_1-70_1,0,0,0
334_1-72_1,0,0,0
334_1-75_1,0,0,0
334_1-76_2,0,0,0
334_1-77_2,0,0,0
334_1-78_3,0,0,0
334_1-84_1,0,0,0
334_1-87_1,0,0,0
334_1-90_1,0,0,0
334_1-91_1,0,0,0
334_1-92_1,0,0,0
334_1-96_1,0,0,0
334_1-97_1,0,0,0
334_1-99_2,0,0,0
334_2-338_1,0,0,0
334_2-45_1,0,0,0
334_2-48_2,0,0,0
334_2-66_5,0,0,0
334_2-96_1,0,0,0
334_2-97_1,0,0,0
334_3-335_1,0,1,0
334_3-336_1,0,0,0
334_3-338_1,0,1,0
334_3-33_1,0,0,0
334_3-36_1,0,0,0
334_3-37_1,0,0,0
334_3-38_1,0,0,0
334_3-39_2,0,0,0
334_3-39_3,0,0,0
334_3-39_5,0,0,0
334_3-40_1,0,0,0
334_3-42_1,0,0,0
334_3-42_2,0,0,0
334_3-43_1,0,0,0
334_3-44_1,0,0,0
334_3-44_3,0,0,0
334_3-44_5,0,0,0
334_3-45_1,0,0,0
334_3-46_1,0,0,0
334_3-47_2,0,0,0
334_3-48_2,0,0,0
334_3-4_1,0,0,0
334_3-4_2,0,0,0
334_3-4_3,0,0,0
334_3-50_1,0,0,0
334_3-51_1,0,0,0
334_3-52_1,0,0,0
334_3-57_1,0,0,0
334_3-62_1,0,0,0
334_3-66_4,0,0,0
334_3-66_5,0,0,0
334_3-68_1,0,0,0
334_3-69_3,0,0,0
334_3-70_1,0,0,0
334_3-71_1,0,0,0
334_3-78_3,0,0,0
334_3-87_1,0,0,0
334_3-8_1,0,0,0
334_3-90_1,0,0,0
334_3-91_1,0,0,0
334_3-92_1,0,0,0
334_3-93_1,0,0,0
334_3-96_1,0,0,0
334_3-97_1,0,0,0
334_3-9_1,0,0,0
334_3-9_2,0,0,0
335_1-336_1,0,0,0
335_1-337_1,0,0,0
335_1-338_1,0,0,0
335_1-33_1,0,0,0
335_1-34_1,0,0,0
335_1-36_1,0,0,0
335_1-37_1,0,0,0
335_1-38_1,0,0,0
335_1-39_1,0,0,0
335_1-39_2,0,0,0
335_1-39_3,0,0,0
335_1-39_4,0,0,0
335_1-39_5,0,0,0
335_1-40_1,0,0,0
335_1-41_1,0,0,0
335_1-42_1,0,0,0
335_1-42_2,0,0,0
335_1-43_1,0,0,0
335_1-44_1,0,0,0
335_1-44_3,0,0,0
335_1-44_4,0,0,0
335_1-44_5,0,0,0
335_1-45_1,0,0,0
335_1-46_1,0,0,0
335_1-47_2,0,0,0
335_1-48_2,0,0,0
335_1-4_1,0,0,0
335_1-4_2,0,0,0
335_1-4_3,0,0,0
335_1-50_1,0,0,0
335_1-51_1,0,0,0
335_1-52_1,0,0,0
335_1-54_1,0,0,0
335_1-57_1,0,0,0
335_1-62_1,0,0,0
335_1-66_1,0,0,0
335_1-66_2,0,0,0
335_1-66_3,0,0,0
335_1-66_4,0,0,0
335_1-66_5,0,1,0
335_1-67_2,0,0,0
335_1-68_1,0,0,0
335_1-69_1,0,0,0
335_1-69_2,0,0,0
335_1-69_3,0,0,0
335_1-70_1,0,0,0
335_1-71_1,0,0,0
335_1-72_1,0,0,0
335_1-74_1,0,0,0
335_1-75_1,0,0,0
335_1-76_2,0,0,0
335_1-76_3,0,0,0
335_1-77_1,0,0,0
335_1-77_2,0,0,0
335_1-78_1,0,0,0
335_1-78_2,0,0,0
335_1-78_3,0,0,0
335_1-80_1,0,0,0
335_1-84_1,0,0,0
335_1-86_1,0,0,0
335_1-87_1,0,0,0
335_1-8_1,0,0,0
335_1-90_1,0,0,0
335_1-91_1,0,0,0
335_1-92_1,0,0,0
335_1-93_1,0,0,0
335_1-94_1,0,0,0
335_1-96_1,0,0,0
335_1-97_1,0,0,0
335_1-99_1,0,0,0
335_1-99_2,0,0,0
335_1-9_1,0,0,0
335_1-9_2,0,0,0
336_1-337_1,0,0,0
336_1-338_1,0,0,0
336_1-36_1,0,0,0
336_1-37_1,0,0,0
336_1-39_1,0,0,0
336_1-39_2,0,0,0
336_1-39_5,0,0,0
336_1-40_1,0,0,0
336_1-41_1,0,0,0
336_1-42_1,0,0,0
336_1-42_2,0,0,0
336_1-43_1,0,0,0
336_1-44_1,0,0,0
336_1-44_3,0,0,0
336_1-44_4,0,0,0
336_1-44_5,0,0,0
336_1-45_1,0,0,0
336_1-46_1,0,0,0
336_1-47_2,0,0,0
336_1-48_2,0,0,0
336_1-50_1,0,0,0
336_1-52_1,0,0,0
336_1-57_1,0,0,0
336_1-66_1,0,0,0
336_1-66_3,0,0,0
336_1-66_5,0,0,0
336_1-67_2,0,0,0
336_1-69_3,0,0,0
336_1-70_1,0,0,0
336_1-75_1,0,0,0
336_1-76_2,0,0,0
336_1-76_3,0,0,0
336_1-77_2,0,0,0
336_1-78_3,0,0,0
336_1-87_1,0,0,0
336_1-90_1,0,0,0
336_1-91_1,0,0,0
336_1-92_1,0,0,0
336_1-94_1,0,0,0
336_1-96_1,0,0,0
336_1-97_1,0,0,0
336_1-99_2,0,0,0
336_1-9_2,0,0,0
337_1-338_1,0,0,0
337_1-39_5,0,0,0
337_1-41_1,0,0,0
337_1-44_3,0,0,0
337_1-45_1,0,0,0
337_1-46_1,0,0,0
337_1-48_2,0,0,0
337_1-62_1,0,0,0
337_1-66_5,0,0,0
337_1-76_2,0,0,0
337_1-76_3,0,0,0
337_1-80_1,0,0,0
337_1-96_1,0,0,0
337_1-97_1,0,0,0
338_1-33_1,0,0,0
338_1-34_1,0,0,0
338_1-36_1,0,0,0
338_1-37_1,0,0,0
338_1-38_1,0,0,0
338_1-39_1,0,0,0
338_1-39_2,0,0,0
338_1-39_3,0,0,0
338_1-39_4,0,0,0
338_1-39_5,0,0,0
338_1-40_1,0,0,0
338_1-41_1,0,0,0
338_1-42_1,0,0,0
338_1-42_2,0,0,0
338_1-43_1,0,0,0
338_1-44_1,0,0,0
338_1-44_3,0,0,0
338_1-44_4,0,0,0
338_1-44_5,0,0,0
338_1-45_1,0,0,0
338_1-46_1,0,0,0
338_1-47_2,0,0,0
338_1-48_1,0,0,0
338_1-48_2,0,0,0
338_1-4_1,0,0,0
338_1-4_2,0,0,0
338_1-4_3,0,0,0
338_1-50_1,0,0,0
338_1-51_1,0,0,0
338_1-52_1,0,0,0
338_1-54_1,0,0,0
338_1-55_1,0,0,0
338_1-57_1,0,0,0
338_1-62_1,0,0,0
338_1-66_1,0,0,0
338_1-66_2,0,0,0
338_1-66_3,0,0,0
338_1-66_4,0,0,0
338_1-66_5,0,0,0
338_1-67_2,0,0,0
338_1-68_1,0,0,0
338_1-69_1,0,0,0
338_1-69_2,0,0,0
338_1-69_3,0,0,0
338_1-70_1,0,0,0
338_1-71_1,0,0,0
338_1-72_1,0,0,0
338_1-74_1,0,0,0
338_1-75_1,0,0,0
338_1-76_1,0,0,0
338_1-76_2,0,0,0
338_1-76_3,0,0,0
338_1-77_1,0,0,0
338_1-77_2,0,0,0
338_1-78_1,0,0,0
338_1-78_3,0,0,0
338_1-80_1,0,0,0
338_1-84_1,0,0,0
338_1-86_1,0,0,0
338_1-87_1,0,0,0
338_1-8_1,0,0,0
338_1-90_1,0,0,0
338_1-91_1,0,0,0
338_1-92_1,0,0,0
338_1-93_1,0,0,0
338_1-94_1,0,0,0
338_1-96_1,0,0,0
338_1-97_1,0,0,0
338_1-99_1,0,0,0
338_1-99_2,0,0,0
338_1-9_1,0,0,0
338_1-9_2,0,0,0
33_1-36_1,0,0,0
33_1-39_2,0,0,0
33_1-39_5,0,0,0
33_1-40_1,0,0,0
33_1-42_2,0,0,0
33_1-44_1,0,0,0
33_1-44_3,0,0,0
33_1-45_1,1,0,0
33_1-46_1,0,0,0
33_1-48_2,1,1,0
33_1-4_2,0,0,0
33_1-51_1,0,0,0
33_1-66_2,0,0,0
33_1-66_5,0,0,0
33_1-90_1,0,0,0
33_1-96_1,0,0,0
34_1-36_1,0,0,0
34_1-43_1,0,0,0
34_1-44_1,0,0,0
34_1-44_3,0,0,0
34_1-45_1,1,0,0
34_1-46_1,1,0,0
34_1-48_2,1,0,0
34_1-50_1,0,0,0
34_1-51_1,0,0,0
34_1-66_3,0,0,0
34_1-66_5,0,0,0
34_1-76_3,0,0,0
34_1-90_1,0,0,0
34_1-97_1,0,0,0
36_1-39_2,1,0,0
36_1-39_5,1,1,0
36_1-40_1,1,0,0
36_1-42_2,1,0,0
36_1-43_1,1,0,0
36_1-44_1,1,1,0
36_1-44_3,1,0,0
36_1-44_5,1,0,0
36_1-45_1,1,1,0
36_1-46_1,1,0,0
36_1-48_2,1,0,0
36_1-4_1,0,0,0
36_1-4_2,0,0,0
36_1-50_1,0,0,0
36_1-51_1,1,0,0
36_1-52_1,1,0,0
36_1-66_1,0,0,0
36_1-66_5,0,0,0
36_1-69_1,0,0,0
36_1-87_1,0,0,0
36_1-90_1,0,0,0
36_1-92_1,0,0,0
36_1-96_1,0,0,0
36_1-97_1,0,0,0
37_1-38_1,0,0,0
37_1-39_2,0,0,0
37_1-39_5,1,0,0
37_1-40_1,0,0,0
37_1-42_1,0,0,0
37_1-42_2,1,1,0
37_1-43_1,0,0,1
37_1-44_1,1,1,1
37_1-44_3,1,0,1
37_1-45_1,1,1,1
37_1-46_1,1,1,1
37_1-47_2,0,0,0
37_1-48_2,1,1,1
37_1-4_3,0,0,1
37_1-50_1,0,0,0
37_1-52_1,0,0,1
37_1-66_3,0,0,0
37_1-66_5,0,0,0
37_1-87_1,0,0,0
37_1-8_1,1,1,0
37_1-90_1,0,0,0
37_1-91_1,0,0,0
37_1-96_1,0,0,0
37_1-97_1,0,0,0
37_1-9_2,0,0,0
37_2-42_2,0,0,0
37_2-44_3,0,0,0
37_2-45_1,0,0,0
37_2-46_1,0,0,0
37_2-48_2,0,0,0
37_2-66_5,0,0,0
37_2-97_1,0,0,0
38_1-39_5,0,0,0
38_1-42_2,0,0,0
38_1-44_3,0,0,0
38_1-45_1,0,0,0
38_1-46_1,0,0,0
38_1-48_2,0,0,0
38_1-4_3,0,0,0
38_1-66_5,0,0,0
38_1-97_1,0,0,0
39_1-39_5,0,1,1
39_1-42_2,0,0,0
39_1-44_3,0,1,1
39_1-45_1,0,0,0
39_1-46_1,0,0,0
39_1-48_2,0,1,0
39_1-66_5,0,0,0
39_1-92_1,0,0,0
39_1-96_1,0,0,0
39_1-97_1,0,0,0
39_2-39_4,0,0,0
39_2-39_5,0,0,0
39_2-40_1,0,0,0
39_2-42_1,0,0,0
39_2-42_2,0,0,1
39_2-43_1,1,1,0
39_2-44_1,1,0,0
39_2-44_3,1,0,0
39_2-44_5,0,0,0
39_2-45_1,0,1,1
39_2-46_1,0,0,0
39_2-48_2,1,1,0
39_2-4_3,0,0,0
39_2-50_1,0,0,0
39_2-51_1,0,0,0
39_2-52_1,0,0,0
39_2-55_1,0,0,0
39_2-66_2,0,0,0
39_2-66_3,0,0,0
39_2-66_5,0,0,0
39_2-68_1,0,0,0
39_2-69_1,0,0,0
39_2-70_1,0,0,0
39_2-72_1,0,0,0
39_2-75_1,0,0,0
39_2-78_3,0,0,0
39_2-90_1,0,0,0
39_2-92_1,0,0,0
39_2-96_1,0,0,0
39_2-97_1,0,0,0
39_2-9_2,0,0,0
39_3-39_5,0,0,0
39_3-42_2,0,0,0
39_3-43_1,0,0,0
39_3-44_1,0,0,0
39_3-44_3,0,0,0
39_3-45_1,0,0,0
39_3-46_1,0,0,0
39_3-47_2,0,0,0
39_3-48_2,0,0,0
39_3-66_5,0,0,0
39_3-90_1,0,0,0
39_3-96_1,0,0,0
39_4-42_2,0,0,0
39_4-43_1,0,0,0
39_4-44_3,0,0,0
39_4-45_1,0,0,0
39_4-46_1,0,0,0
39_4-48_2,1,0,0
39_4-66_5,0,0,0
39_4-96_1,0,0,0
39_5-40_1,0,1,1
39_5-42_1,0,0,0
39_5-42_2,1,1,1
39_5-43_1,1,0,0
39_5-44_1,1,1,1
39_5-44_3,1,1,1
39_5-44_5,0,0,0
39_5-45_1,1,1,1
39_5-46_1,1,1,1
39_5-47_1,0,0,0
39_5-47_2,0,0,0
39_5-48_1,0,0,0
39_5-48_2,1,1,1
39_5-4_1,0,0,0
39_5-4_3,1,0,0
39_5-50_1,0,0,0
39_5-51_1,0,0,0
39_5-52_1,1,0,0
39_5-66_2,0,0,0
39_5-66_3,0,0,0
39_5-66_4,0,0,0
39_5-66_5,0,0,0
39_5-69_1,0,0,0
39_5-70_1,0,0,0
39_5-72_1,0,0,0
39_5-76_1,0,0,0
39_5-76_2,0,0,0
39_5-76_3,0,0,0
39_5-77_2,0,0,0
39_5-78_3,0,0,0
39_5-84_1,0,0,0
39_5-87_1,0,0,0
39_5-8_1,0,0,0
39_5-90_1,0,0,0
39_5-91_1,0,0,0
39_5-92_1,0,0,0
39_5-96_1,0,0,0
39_5-97_1,0,0,0
39_5-99_1,0,0,0
39_5-99_2,0,0,0
39_5-9_2,0,0,0
40_1-42_1,0,0,0
40_1-42_2,1,1,0
40_1-43_1,1,0,0
40_1-44_1,1,1,1
40_1-44_3,1,1,1
40_1-44_4,0,1,1
40_1-45_1,1,1,1
40_1-46_1,1,1,1
40_1-47_1,0,0,0
40_1-47_2,0,0,0
40_1-48_2,1,0,1
40_1-4_3,0,0,0
40_1-50_1,0,0,0
40_1-51_1,0,0,0
40_1-52_1,1,0,0
40_1-66_5,0,0,0
40_1-69_1,0,0,0
40_1-70_1,0,0,0
40_1-72_1,0,0,0
40_1-76_3,0,0,0
40_1-90_1,0,0,0
40_1-94_1,0,0,0
40_1-97_1,0,0,0
41_1-43_1,0,0,0
41_1-44_3,0,0,0
41_1-45_1,0,0,0
41_1-46_1,0,0,0
41_1-47_2,0,0,0
41_1-48_2,0,0,0
41_1-51_1,0,0,0
41_1-57_1,0,0,0
41_1-66_5,0,0,0
41_1-90_1,0,0,0
41_1-96_1,0,0,0
41_1-97_1,0,0,0
42_1-42_2,0,0,0
42_1-43_1,0,0,0
42_1-44_1,0,1,0
42_1-44_3,0,0,0
42_1-45_1,0,0,0
42_1-46_1,0,0,0
42_1-47_2,0,0,0
42_1-48_2,0,0,0
42_1-50_1,0,0,0
42_1-51_1,0,0,0
42_1-52_1,0,0,0
42_1-66_5,0,0,0
42_1-76_2,0,0,0
42_1-76_3,0,0,0
42_1-78_3,0,0,0
42_1-90_1,0,0,0
42_1-92_1,0,0,0
42_1-96_1,0,0,0
42_1-97_1,0,0,0
42_2-43_1,1,1,1
42_2-44_1,1,1,1
42_2-44_3,1,1,1
42_2-44_4,0,0,0
42_2-44_5,0,0,0
42_2-45_1,1,1,1
42_2-46_1,1,1,1
42_2-47_1,0,0,1
42_2-47_2,1,1,1
42_2-48_1,0,0,0
42_2-48_2,1,1,1
42_2-4_1,0,0,0
42_2-4_2,0,0,0
42_2-4_3,0,0,0
42_2-50_1,0,0,0
42_2-51_1,1,0,0
42_2-52_1,0,0,1
42_2-54_1,0,0,0
42_2-55_1,0,0,0
42_2-66_3,0,0,0
42_2-66_4,0,0,0
42_2-66_5,0,0,0
42_2-68_1,0,0,0
42_2-69_1,0,0,0
42_2-69_3,0,0,0
42_2-70_1,0,0,0
42_2-72_1,0,0,0
42_2-74_1,0,0,0
42_2-76_2,0,0,0
42_2-76_3,0,0,0
42_2-77_2,0,0,0
42_2-78_3,0,0,0
42_2-84_1,0,0,0
42_2-86_1,0,0,0
42_2-87_1,0,0,0
42_2-8_1,0,0,0
42_2-90_1,0,0,0
42_2-91_1,0,0,0
42_2-92_1,0,0,0
42_2-94_1,0,0,0
42_2-96_1,0,0,0
42_2-97_1,0,0,0
42_2-98_1,0,0,0
42_2-99_1,0,0,0
42_2-99_2,0,0,0
42_2-9_2,0,0,0
43_1-44_1,1,1,1
43_1-44_3,1,1,1
43_1-44_4,0,0,0
43_1-44_5,0,0,0
43_1-45_1,1,1,1
43_1-46_1,1,1,1
43_1-47_2,0,0,0
43_1-48_1,0,0,0
43_1-48_2,1,1,1
43_1-4_1,0,0,0
43_1-4_3,0,0,0
43_1-50_1,0,0,0
43_1-51_1,0,0,0
43_1-52_1,0,1,1
43_1-57_1,0,0,0
43_1-62_1,0,0,0
43_1-66_2,0,0,0
43_1-66_3,0,0,0
43_1-66_4,0,0,0
43_1-66_5,0,0,0
43_1-68_1,0,0,0
43_1-69_2,0,0,0
43_1-69_3,0,0,0
43_1-70_1,0,0,0
43_1-71_1,0,0,0
43_1-72_1,0,0,0
43_1-74_1,0,0,0
43_1-75_1,0,0,0
43_1-76_2,0,0,0
43_1-76_3,0,0,0
43_1-84_1,0,0,0
43_1-87_1,0,0,0
43_1-8_1,0,0,0
43_1-90_1,0,0,0
43_1-91_1,0,0,0
43_1-92_1,0,0,0
43_1-94_1,0,0,0
43_1-96_1,0,0,0
43_1-97_1,0,0,0
43_1-98_1,0,0,0
43_1-99_2,0,0,0
43_1-9_2,0,0,0
44_1-44_3,1,1,1
44_1-44_4,0,0,0
44_1-44_5,0,0,0
44_1-45_1,1,1,1
44_1-46_1,1,1,1
44_1-47_2,0,0,0
44_1-48_2,1,1,1
44_1-4_1,0,0,0
44_1-4_3,0,0,0
44_1-50_1,1,1,0
44_1-51_1,1,0,0
44_1-52_1,0,0,1
44_1-54_1,0,0,0
44_1-62_1,0,0,0
44_1-66_1,0,0,0
44_1-66_3,0,0,0
44_1-66_4,0,0,0
44_1-66_5,0,0,0
44_1-67_2,0,0,0
44_1-68_1,0,0,0
44_1-69_1,0,0,0
44_1-69_3,0,0,0
44_1-70_1,0,0,0
44_1-72_1,0,0,0
44_1-75_1,0,0,0
44_1-76_2,0,0,0
44_1-76_3,0,0,0
44_1-77_1,0,0,0
44_1-77_2,0,0,0
44_1-78_3,0,0,0
44_1-87_1,0,0,0
44_1-8_1,0,0,0
44_1-90_1,0,0,0
44_1-91_1,0,0,0
44_1-92_1,0,0,0
44_1-94_1,0,0,0
44_1-96_1,0,0,0
44_1-97_1,0,0,0
44_1-98_1,0,0,0
44_1-99_1,0,0,0
44_1-99_2,0,0,0
44_1-9_2,0,0,0
44_3-44_4,0,0,0
44_3-44_5,0,0,0
44_3-45_1,1,1,1
44_3-46_1,1,1,1
44_3-47_1,0,0,1
44_3-47_2,0,1,1
44_3-48_2,1,1,1
44_3-4_1,0,0,0
44_3-4_2,0,0,0
44_3-4_3,1,0,0
44_3-50_1,1,1,0
44_3-51_1,1,1,0
44_3-52_1,1,0,1
44_3-55_1,0,0,0
44_3-62_1,0,0,0
44_3-66_1,0,0,0
44_3-66_3,0,0,0
44_3-66_4,0,0,0
44_3-66_5,0,0,0
44_3-67_2,0,0,0
44_3-68_1,0,0,0
44_3-69_1,0,0,0
44_3-69_2,0,0,0
44_3-69_3,0,0,0
44_3-70_1,0,0,0
44_3-72_1,0,0,0
44_3-75_1,0,0,0
44_3-76_2,0,0,0
44_3-76_3,0,0,0
44_3-77_1,0,0,0
44_3-77_2,0,0,0
44_3-78_1,0,0,0
44_3-78_2,0,0,0
44_3-78_3,0,0,0
44_3-84_1,0,0,0
44_3-87_1,0,0,0
44_3-8_1,0,0,0
44_3-90_1,0,0,0
44_3-91_1,0,0,0
44_3-92_1,0,0,0
44_3-93_1,0,0,0
44_3-94_1,0,0,0
44_3-96_1,0,0,0
44_3-97_1,0,0,0
44_3-99_1,0,0,0
44_3-99_2,0,0,0
44_3-9_2,0,0,0
44_4-45_1,0,1,1
44_4-46_1,0,1,1
44_4-48_2,1,1,1
44_4-50_1,0,0,0
44_4-52_1,0,0,0
44_4-66_5,0,0,0
44_4-67_2,0,0,0
44_4-69_3,0,0,0
44_4-75_1,0,0,0
44_4-77_2,0,0,0
44_4-94_1,0,0,0
44_4-96_1,0,0,0
44_4-97_1,0,0,0
44_5-45_1,0,1,0
44_5-46_1,0,0,0
44_5-48_2,0,1,0
44_5-52_1,0,0,0
44_5-66_5,0,0,0
44_5-90_1,0,0,0
44_5-96_1,0,0,0
44_5-97_1,0,0,0
45_1-46_1,1,1,1
45_1-47_1,0,1,1
45_1-47_2,1,0,0
45_1-48_1,0,0,0
45_1-48_2,1,1,1
45_1-4_1,0,0,0
45_1-4_3,1,1,0
45_1-50_1,1,0,1
45_1-51_1,1,0,0
45_1-52_1,1,1,1
45_1-55_1,0,0,0
45_1-57_1,0,0,0
45_1-62_1,0,0,0
45_1-66_2,0,0,0
45_1-66_3,0,0,0
45_1-66_4,0,0,0
45_1-66_5,0,1,1
45_1-67_1,0,0,0
45_1-67_2,0,0,0
45_1-68_1,0,0,0
45_1-69_1,0,0,0
45_1-69_3,0,0,0
45_1-70_1,0,0,0
45_1-71_1,0,0,0
45_1-72_1,0,0,0
45_1-74_1,0,0,0
45_1-75_1,0,0,0
45_1-76_2,0,0,0
45_1-76_3,0,0,0
45_1-77_1,0,0,0
45_1-77_2,0,0,0
45_1-78_1,0,0,0
45_1-78_2,0,0,0
45_1-78_3,0,0,0
45_1-87_1,0,0,0
45_1-8_1,0,0,0
45_1-90_1,0,0,0
45_1-91_1,0,0,0
45_1-92_1,0,0,0
45_1-94_1,0,0,0
45_1-96_1,0,0,0
45_1-97_1,0,0,0
45_1-98_1,0,0,0
45_1-99_1,0,0,0
45_1-99_2,0,0,0
45_1-9_1,0,0,0
45_1-9_2,1,0,0
46_1-47_1,0,0,1
46_1-47_2,0,1,1
46_1-48_2,1,1,1
46_1-4_1,0,0,0
46_1-4_2,0,0,0
46_1-4_3,1,0,0
46_1-50_1,1,1,1
46_1-51_1,1,0,0
46_1-52_1,1,1,1
46_1-54_1,0,0,0
46_1-62_1,0,0,0
46_1-66_1,0,0,0
46_1-66_2,0,0,0
46_1-66_3,0,0,0
46_1-66_4,0,0,0
46_1-66_5,0,0,0
46_1-68_1,0,0,0
46_1-69_1,0,0,0
46_1-69_2,0,0,0
46_1-69_3,0,0,0
46_1-71_1,0,0,0
46_1-72_1,0,0,0
46_1-75_1,0,0,0
46_1-76_1,0,0,0
46_1-76_2,0,0,0
46_1-76_3,0,0,0
46_1-77_1,0,0,0
46_1-77_2,0,0,0
46_1-78_1,0,0,0
46_1-78_3,0,0,0
46_1-87_1,0,0,0
46_1-8_1,0,0,0
46_1-90_1,0,0,0
46_1-91_1,0,0,0
46_1-92_1,0,0,0
46_1-93_1,0,0,0
46_1-94_1,0,0,0
46_1-96_1,0,0,0
46_1-97_1,0,0,0
46_1-99_1,0,0,0
46_1-99_2,0,0,0
46_1-9_1,0,0,0
46_1-9_2,1,0,0
47_1-48_2,0,0,1
47_1-52_1,0,1,1
47_1-66_5,0,0,0
47_2-48_2,1,1,1
47_2-4_3,0,0,0
47_2-51_1,0,0,0
47_2-52_1,0,0,0
47_2-66_5,0,0,0
47_2-69_2,0,0,0
47_2-90_1,0,0,0
47_2-96_1,0,0,0
47_2-97_1,0,0,0
47_2-98_1,0,0,0
47_2-99_2,0,0,0
47_2-9_2,0,0,0
48_1-48_2,0,0,0
48_1-66_5,0,0,0
48_1-96_1,0,0,0
48_2-4_1,0,0,0
48_2-4_2,0,1,0
48_2-4_3,1,0,0
48_2-50_1,1,1,1
48_2-51_1,1,1,1
48_2-52_1,1,1,1
48_2-54_1,0,0,0
48_2-55_1,0,0,0
48_2-57_1,0,0,0
48_2-62_1,0,0,0
